,x,y,size,color,animation_frame
981,3.0917871903658036,10.279714276934765,1,2,26
982,3.1000185407212313,10.28611303095239,1,1,35
983,3.108260809070714,10.29250330108966,1,1,34
984,3.116513985545832,10.298885057085355,2,1,4
985,3.1247780602307205,10.305258268714082,1,1,37
986,3.1330530231621245,10.311622905786438,1,1,40
987,3.1413388643293967,10.317978938149095,1,2,9
988,3.149635573674548,10.324326335684958,2,1,9
989,3.1579431410922623,10.330665068313252,1,2,3
990,3.166261556429932,10.336995105989674,2,2,32
991,3.1745908094876816,10.343316418706486,2,2,6
992,3.1829308900183984,10.349628976492658,2,1,7
993,3.1912817877277626,10.355932749413975,1,2,36
994,3.1996434922742765,10.362227707573163,1,1,29
995,3.2080159932692864,10.368513821110012,1,2,30
996,3.2163992802770225,10.374791060201481,1,2,13
997,3.2247933428146225,10.381059395061843,1,1,39
998,3.2331981703521615,10.387318795942775,2,1,32
999,3.2416137523126785,10.393569233133507,2,2,14
1000,3.25004007807222,10.399810676960909,1,1,16
1001,3.258477136959851,10.406043097789638,1,2,28
1002,3.2669249182576996,10.412266466022249,1,1,32
1003,3.275383411200979,10.418480752099294,1,2,36
1004,3.283852604978027,10.42468592649947,2,2,20
1005,3.292332488730327,10.430881959739716,1,1,23
1006,3.3008230515525425,10.437068822375338,2,1,10
1007,3.309324282492559,10.443246485000124,2,2,12
1008,3.317836170551492,10.449414918246461,1,1,38
1009,3.3263587046837415,10.45557409278546,2,2,34
1010,3.3348918737970106,10.461723979327065,1,1,11
1011,3.3434356667523457,10.46786454862016,1,1,9
1012,3.351990072364154,10.473995771452701,2,2,11
1013,3.3605550794002577,10.480117618651837,2,1,25
1014,3.3691306765819022,10.486230061084001,2,1,37
1015,3.3777168525838137,10.492333069655054,1,1,15
1016,3.3863135960342072,10.498426615310365,1,2,11
1017,3.3949208955148364,10.504510669034971,1,1,10
1018,3.4035387395610224,10.510585201853655,1,2,21
1019,3.412167116661682,10.516650184831073,2,1,13
1020,3.420806015259367,10.522705589071876,2,1,2
1021,3.429455423750295,10.528751385720811,1,1,37
1022,3.4381153304843863,10.534787545962843,2,2,30
1023,3.446785723765291,10.540814041023271,2,2,36
1024,3.4554665918504273,10.546830842167829,1,2,8
1025,3.4641579229510198,10.552837920702808,2,2,3
1026,3.472859705232127,10.558835247975182,1,2,30
1027,3.4815719268126757,10.564822795372685,1,1,9
1028,3.4902945757655073,10.570800534323963,2,2,24
1029,3.4990276401173905,10.57676843629866,1,1,14
1030,3.507771107849083,10.582726472807542,1,1,2
1031,3.516524966895342,10.588674615402603,1,2,3
1032,3.5252892051449813,10.594612835677177,2,1,32
1033,3.534063810440888,10.600541105266053,2,2,6
1034,3.542848770580073,10.606459395845588,2,2,6
1035,3.551644073313695,10.612367679133804,2,1,16
1036,3.5604497063471086,10.618265926890519,2,2,20
1037,3.569265657339887,10.624154110917436,2,2,24
1038,3.578091913905869,10.630032203058272,1,1,36
1039,3.5869284636131935,10.635900175198854,1,2,32
1040,3.5957752939843317,10.641757999267234,2,2,1
1041,3.6046323924961277,10.647605647233805,2,1,2
1042,3.613499746579836,10.65344309111139,2,1,23
1043,3.622377343621155,10.659270302955372,1,2,40
1044,3.6312651709602695,10.665087254863796,1,2,18
1045,3.640163215891883,10.670893918977471,1,2,9
1046,3.649071465665259,10.676690267480087,1,2,27
1047,3.6579899074842603,10.682476272598315,1,1,7
1048,3.6669185285073786,10.68825190660192,2,2,29
1049,3.6758573158477863,10.694017141803863,1,2,30
1050,3.6848062565733604,10.699771950560415,1,1,35
1051,3.6937653377067323,10.705516305271258,2,1,33
1052,3.7027345462253156,10.711250178379595,2,1,13
1053,3.711713869061363,10.716973542372255,2,2,1
1054,3.7207032931019794,10.722686369779794,1,1,13
1055,3.7297028051891883,10.728388633176616,1,1,31
1056,3.7387123921199463,10.73408030518106,2,2,40
1057,3.7477320406462056,10.73976135845551,2,2,28
1058,3.7567617374749336,10.745431765706519,1,2,19
1059,3.7658014692681667,10.751091499684883,1,1,34
1060,3.774851222643044,10.756740533185765,1,2,31
1061,3.783910984171851,10.762378839048802,1,2,8
1062,3.7929807403820477,10.76800639015819,1,2,32
1063,3.8020604777563367,10.773623159442808,1,1,13
1064,3.8111501827326673,10.779229119876312,2,2,35
1065,3.8202498417043094,10.784824244477242,2,2,9
1066,3.829359441019871,10.790408506309113,2,1,12
1067,3.8384789669833532,10.79598187848054,2,2,40
1068,3.84760840585419,10.801544334145312,2,1,33
1069,3.856747743847279,10.807095846502525,1,1,2
1070,3.865896967133033,10.812636388796664,1,2,5
1071,3.8750560618374235,10.818165934317701,1,1,21
1072,3.8842250140420163,10.823684456401217,1,1,5
1073,3.893403809784011,10.82919192842848,1,1,3
1074,3.9025924350562997,10.834688323826565,2,1,33
1075,3.9117908758074846,10.84017361606844,1,1,30
1076,3.9209991179419412,10.845647778673083,2,2,18
1077,3.9302171473198544,10.851110785205554,1,2,25
1078,3.939444949757258,10.856562609277132,2,1,30
1079,3.9486825110260826,10.86200322454538,2,1,29
1080,3.957929816854193,10.867432604714265,1,1,40
1081,3.967186852925441,10.87285072353426,2,1,13
1082,3.976453604879698,10.878257554802417,1,1,24
1083,3.985730058312908,10.883653072362497,1,2,5
1084,3.9950161987771238,10.889037250105046,2,2,1
1085,4.0043120117805575,10.894410061967504,1,1,8
1086,4.013617482787623,10.8997714819343,2,2,1
1087,4.022932597218973,10.905121484036949,1,1,19
1088,4.032257340451556,10.910460042354142,1,1,18
1089,4.041591697818658,10.915787131011868,1,2,22
1090,4.05093565460993,10.921102724183468,2,1,26
1091,4.060289196071464,10.926406796089777,2,1,20
1092,4.069652307405805,10.931699320999188,2,2,17
1093,4.07902497377203,10.936980273227764,2,1,4
1094,4.088407180285758,10.942249627139322,1,1,28
1095,4.097798912019226,10.947507357145545,2,2,25
1096,4.10720015400132,10.95275343770605,1,2,35
1097,4.116610891217621,10.957987843328523,1,2,16
1098,4.126031108610451,10.96321054856877,2,1,30
1099,4.135460791078928,10.968421528030834,1,1,14
1100,4.144899923479001,10.973620756367094,1,2,26
1101,4.154348490623507,10.978808208278348,1,1,23
1102,4.163806477282206,10.9839838585139,2,2,5
1103,4.173273868181838,10.989147681871676,1,2,6
1104,4.182750648006165,10.994299653198292,2,2,6
1105,4.192236801396018,10.999439747389163,1,2,39
1106,4.201732312949352,11.004567939388584,2,1,27
1107,4.21123716722128,11.009684204189833,2,1,27
1108,4.220751348724132,11.014788516835257,1,1,15
1109,4.230274841927499,11.019880852416359,1,1,32
1110,4.239807631258274,11.024961186073895,2,2,37
1111,4.249349701100716,11.03002949299797,1,2,22
1112,4.258901035796489,11.035085748428116,1,2,3
1113,4.268461619644702,11.040129927653389,1,1,25
1114,4.278031436901974,11.045162006012458,1,1,17
1115,4.287610471782469,11.050181958893699,2,2,6
1116,4.29719870845796,11.055189761735278,2,1,3
1117,4.306796131057857,11.060185390025241,2,2,9
1118,4.316402723669279,11.065168819301613,1,2,15
1119,4.326018470337083,11.070140025152469,1,2,39
1120,4.335643355063933,11.075098983216035,2,2,26
1121,4.345277361810329,11.080045669180778,2,1,32
1122,4.354920474494678,11.084980058785483,2,2,9
1123,4.364572676993325,11.089902127819343,2,2,7
1124,4.374233953140617,11.09481185212206,1,1,38
1125,4.383904286728942,11.099709207583913,1,2,7
1126,4.393583661508796,11.104594170145855,2,1,13
1127,4.40327206118881,11.109466715799599,2,1,2
1128,4.412969469435824,11.114326820587701,1,1,4
1129,4.422675869874923,11.119174460603647,2,2,12
1130,4.432391246089491,11.12400961199194,1,2,30
1131,4.442115581621269,11.128832250948188,2,2,3
1132,4.451848859970395,11.13364235371917,1,2,30
1133,4.46159106459547,11.138439896602954,2,2,10
1134,4.4713421789135905,11.143224855948953,1,2,24
1135,4.48110218630042,11.14799720815802,2,1,9
1136,4.490871070090228,11.152756929682534,2,2,24
1137,4.500648813575953,11.157503997026476,2,2,40
1138,4.510435400009235,11.162238386745518,1,1,31
1139,4.520230812600493,11.16696007544711,2,1,39
1140,4.5300350345189555,11.171669039790547,1,1,11
1141,4.539848048892738,11.176365256487072,1,1,37
1142,4.549669838808862,11.181048702299938,2,2,25
1143,4.559500387313343,11.185719354044508,2,2,28
1144,4.569339677411216,11.190377188588323,2,2,22
1145,4.579187692066613,11.195022182851186,2,1,15
1146,4.589044414202793,11.199654313805251,1,2,20
1147,4.59890982670221,11.204273558475094,2,2,17
1148,4.6087839124065635,11.208879893937793,2,1,25
1149,4.618666654116858,11.213473297323024,2,2,24
1150,4.628558034593438,11.218053745813116,1,2,11
1151,4.638458036556074,11.222621216643148,1,2,23
1152,4.648366642683978,11.227175687101024,1,1,4
1153,4.658283835615893,11.231717134527553,1,2,11
1154,4.668209597950132,11.236245536316519,2,2,15
1155,4.678143912244625,11.240760869914768,1,2,1
1156,4.688086761016992,11.245263112822292,2,2,40
1157,4.698038126744581,11.249752242592294,1,2,8
1158,4.707997991864539,11.254228236831262,2,2,35
1159,4.717966338773853,11.258691073199062,1,2,12
1160,4.727943149829419,11.26314072940901,1,2,29
1161,4.7379284073480825,11.267577183227935,2,2,25
1162,4.747922093606709,11.272000412476281,1,1,15
1163,4.757924190842229,11.276410395028151,1,2,32
1164,4.7679346812517025,11.280807108811407,1,2,24
1165,4.777953546992369,11.285190531807743,1,2,16
1166,4.787980770181709,11.289560642052743,1,2,33
1167,4.7980163328974905,11.293917417635974,2,1,1
1168,4.808060217177841,11.298260836701054,1,2,9
1169,4.818112405021297,11.30259087744572,2,2,29
1170,4.828172878386855,11.306907518121923,2,2,4
1171,4.838241619194032,11.311210737035864,2,2,31
1172,4.848318609322937,11.315500512548105,2,2,28
1173,4.858403830614301,11.319776823073626,2,1,5
1174,4.868497264869559,11.324039647081888,1,1,35
1175,4.8785988938508975,11.328288963096925,1,2,21
1176,4.88870869928131,11.332524749697404,1,2,16
1177,4.898826662844666,11.336746985516696,2,1,40
1178,4.908952766185749,11.34095564924295,1,2,7
1179,4.91908699091034,11.345150719619179,2,1,18
1180,4.929229318585251,11.349332175443292,2,2,31
1181,4.939379730738406,11.35349999556821,2,1,18
1182,4.949538208858889,11.3576541589019,1,1,6
1183,4.959704734396994,11.36179464440748,1,2,39
1184,4.969879288764299,11.365921431103247,2,2,7
1185,4.9800618533337255,11.370034498062783,1,2,24
1186,4.99025240943958,11.374133824414999,1,1,10
1187,5.000450938377634,11.378219389344226,1,1,40
1188,5.010657421405167,11.382291172090255,2,1,8
1189,5.020871839741045,11.386349151948446,1,2,4
1190,5.031094174565758,11.390393308269743,2,1,16
1191,5.041324407021495,11.39442362046079,2,2,34
1192,5.051562518212203,11.398440067983973,2,1,26
1193,5.061808489203643,11.402442630357486,2,2,28
1194,5.07206230102345,11.40643128715541,2,2,10
1195,5.082323934661195,11.410406018007771,2,2,17
1196,5.092593371068452,11.41436680260061,2,1,36
1197,5.1028705911588474,11.418313620676043,2,2,3
1198,5.113155575808129,11.42224645203233,1,2,19
1199,5.123448305854221,11.42616527652394,1,1,36
1200,5.133748762097295,11.430070074061623,1,1,38
1201,5.144056925299817,11.433960824612456,1,1,35
1202,5.154372776186627,11.437837508199927,2,1,1
1203,5.164696295444984,11.441700104903983,2,1,6
1204,5.175027463724636,11.445548594861108,1,1,35
1205,5.185366261637879,11.449382958264376,1,1,22
1206,5.195712669759626,11.453203175363514,2,2,40
1207,5.206066668627454,11.457009226464972,1,2,28
1208,5.21642823874169,11.460801091931977,2,2,25
1209,5.2267973605654445,11.464578752184602,2,1,6
1210,5.237174014524701,11.468342187699825,1,2,14
1211,5.247558181008359,11.472091379011587,1,1,27
1212,5.257949840368312,11.475826306710857,1,2,6
1213,5.268348972919493,11.47954695144569,1,2,7
1214,5.278755558939958,11.48325329392129,1,1,22
1215,5.289169578670932,11.486945314900078,2,2,37
1216,5.299591012316888,11.49062299520173,2,1,27
1217,5.310019840045592,11.494286315703254,1,1,12
1218,5.320456041988183,11.497935257339051,2,2,26
1219,5.330899598239229,11.501569801100958,1,2,8
1220,5.341350488856798,11.505189928038329,2,1,3
1221,5.351808693862505,11.508795619258066,2,2,3
1222,5.362274193241596,11.512386855924701,1,2,6
1223,5.372746966943006,11.515963619260447,2,1,20
1224,5.383226994879418,11.519525890545243,2,2,29
1225,5.393714256927328,11.523073651116826,2,2,2
1226,5.404208732927122,11.526606882370784,1,2,1
1227,5.414710402683126,11.53012556576061,1,2,37
1228,5.425219245963675,11.53362968279776,1,1,25
1229,5.435735242501191,11.5371192150517,1,2,5
1230,5.446258371992221,11.540594144149978,1,1,23
1231,5.456788614097533,11.544054451778274,2,2,4
1232,5.467325948442164,11.547500119680436,1,2,2
1233,5.477870354615482,11.550931129658563,1,2,1
1234,5.4884218121712705,11.554347463573043,1,1,5
1235,5.498980300627771,11.55774910334261,1,1,35
1236,5.50954579946777,11.561136030944391,1,1,32
1237,5.520118288138655,11.564508228413981,1,1,40
1238,5.530697746052472,11.567865677845463,1,2,37
1239,5.541284152586017,11.57120836139149,2,2,8
1240,5.551877487080879,11.574536261263322,2,2,19
1241,5.562477728843513,11.577849359730884,2,1,24
1242,5.573084857145317,11.581147639122815,1,1,35
1243,5.583698851222682,11.584431081826516,2,1,5
1244,5.5943196902770795,11.587699670288211,1,1,37
1245,5.604947353475103,11.590953387012991,2,2,5
1246,5.615581819948561,11.59419221456486,1,2,16
1247,5.626223068794528,11.597416135566796,1,1,2
1248,5.636871079075423,11.600625132700795,2,1,38
1249,5.647525829819061,11.603819188707918,1,1,34
1250,5.658187300018745,11.606998286388345,2,2,39
1251,5.668855468633308,11.610162408601418,1,2,14
1252,5.679530314587201,11.613311538265698,2,1,31
1253,5.6902118167705495,11.61644565835901,1,2,34
1254,5.700899954039233,11.619564751918487,1,2,17
1255,5.71159470521494,11.622668802040616,2,1,24
1256,5.722296049085245,11.6257577918813,2,1,3
1257,5.733003964403674,11.628831704655886,2,2,16
1258,5.743718429889782,11.631890523639216,1,1,38
1259,5.754439424229206,11.634934232165689,1,2,35
1260,5.765166926073749,11.637962813629297,1,2,16
1261,5.775900914041443,11.640976251483655,1,1,30
1262,5.786641366716611,11.643974529242074,2,2,36
1263,5.79738826264996,11.646957630477582,1,1,11
1264,5.8081415803586145,11.649925538822986,1,1,19
1265,5.818901298326225,11.65287823797091,2,2,14
1266,5.829667395003012,11.65581571167384,1,2,31
1267,5.840439848805838,11.658737943744166,2,1,20
1268,5.851218638118292,11.661644918054218,1,2,27
1269,5.862003741290747,11.664536618536332,2,2,30
1270,5.872795136640428,11.667413029182864,1,2,39
1271,5.883592802451506,11.670274134046263,2,1,30
1272,5.894396716975134,11.673119917239081,2,1,29
1273,5.9052068584295405,11.67595036293404,2,1,7
1274,5.916023205000093,11.678765455364065,2,1,2
1275,5.926845734839384,11.681565178822325,2,2,21
1276,5.937674426067266,11.68434951766226,2,1,39
1277,5.948509256770966,11.687118456297664,1,1,6
1278,5.959350205005122,11.689871979202668,2,1,17
1279,5.970197248791879,11.692610070911824,1,2,15
1280,5.981050366120948,11.695332716020122,2,2,24
1281,5.991909534949672,11.698039899183046,1,2,3
1282,6.00277473320312,11.700731605116598,2,1,28
1283,6.013645938774134,11.703407818597338,1,1,14
1284,6.024523129523416,11.706068524462433,2,1,28
1285,6.035406283279593,11.708713707609691,1,1,1
1286,6.046295377839302,11.711343352997591,1,1,6
1287,6.0571903909672375,11.71395744564533,1,1,37
1288,6.068091300396252,11.716555970632847,2,1,36
1289,6.078998083827408,11.719138913100883,2,2,11
1290,6.089910718930067,11.721706258250995,1,2,33
1291,6.100829183341944,11.724257991345604,1,2,34
1292,6.111753454669199,11.726794097708021,1,2,13
1293,6.122683510486496,11.729314562722498,2,2,24
1294,6.133619328337085,11.731819371834247,1,2,5
1295,6.144560885732872,11.734308510549479,1,1,6
1296,6.155508160154491,11.736781964435458,1,1,10
1297,6.166461129051382,11.739239719120498,1,1,1
1298,6.177419769841855,11.74168176029403,1,2,9
1299,6.18838405991318,11.74410807370662,2,1,19
1300,6.1993539766216506,11.746518645170006,1,2,19
1301,6.210329497292648,11.74891346055713,2,2,15
1302,6.221310599220738,11.75129250580217,2,1,8
1303,6.232297259669731,11.75365576690057,1,1,6
1304,6.243289455872753,11.756003229909087,1,2,14
1305,6.254287165032335,11.758334880945796,2,2,16
1306,6.265290364320466,11.760650706190143,1,1,17
1307,6.2762990308786994,11.762950691882974,2,1,16
1308,6.287313141818182,11.765234824326553,2,1,19
1309,6.298332674219784,11.767503089884602,2,1,14
1310,6.309357605134123,11.769755474982336,1,2,12
1311,6.320387911581674,11.771991966106476,2,1,23
1312,6.331423570552829,11.774212549805291,1,1,5
1313,6.34246455900798,11.77641721268863,2,1,17
1314,6.353510853877577,11.778605941427939,1,1,3
1315,6.364562432062234,11.780778722756303,1,2,2
1316,6.375619270432773,11.782935543468454,2,1,17
1317,6.386681345830326,11.785076390420828,1,1,17
1318,6.397748635066391,11.787201250531563,1,2,34
1319,6.408821114922923,11.78931011078054,1,1,1
1320,6.419898762152395,11.791402958209423,2,2,26
1321,6.430981553477895,11.793479779921652,1,2,36
1322,6.442069465593174,11.7955405630825,2,1,40
1323,6.453162475162754,11.797585294919088,1,1,25
1324,6.464260558821981,11.799613962720407,2,1,12
1325,6.475363693177115,11.801626553837345,1,1,18
1326,6.486471854805391,11.803623055682714,2,2,21
1327,6.497585020255119,11.805603455731275,2,2,24
1328,6.508703166045747,11.807567741519769,2,1,19
1329,6.519826268667927,11.809515900646913,2,1,32
1330,6.530954304583622,11.81144792077346,1,2,29
1331,6.542087250226153,11.8133637896222,2,2,14
1332,6.5532250820003,11.815263494977994,1,1,12
1333,6.564367776282361,11.817147024687785,2,2,28
1334,6.575515309420244,11.819014366660626,2,1,2
1335,6.586667657733535,11.82086550886771,1,1,3
1336,6.597824797513582,11.822700439342379,2,1,6
1337,6.6089867050235656,11.824519146180151,2,2,30
1338,6.62015335649859,11.826321617538742,1,2,38
1339,6.631324728145742,11.828107841638086,1,2,31
1340,6.642500796144198,11.82987780676036,2,2,2
1341,6.653681536645262,11.831631501249982,2,1,18
1342,6.664866925772489,11.833368913513668,2,1,30
1343,6.676056939621726,11.835090032020418,2,1,5
1344,6.687251554261214,11.836794845301554,1,1,10
1345,6.698450745731654,11.838483341950733,2,1,14
1346,6.7096544900462955,11.840155510623962,1,1,6
1347,6.72086276319101,11.84181134003962,1,2,33
1348,6.732075541124366,11.843450818978482,1,2,40
1349,6.74329279977772,11.845073936283724,1,2,12
1350,6.754514515055288,11.84668068086094,2,2,26
1351,6.76574066283422,11.848271041678181,2,2,33
1352,6.776971218964688,11.849845007765945,1,2,14
1353,6.788206159269973,11.851402568217202,1,1,34
1354,6.799445459546517,11.852943712187416,2,2,38
1355,6.810689095564036,11.854468428894558,1,1,37
1356,6.821937043065572,11.855976707619112,2,2,29
1357,6.833189277767598,11.857468537704104,1,2,20
1358,6.8444457753600725,11.858943908555108,1,2,8
1359,6.8557065115065425,11.860402809640261,2,2,15
1360,6.866971461844214,11.86184523049028,1,2,30
1361,6.878240601984023,11.863271160698472,1,1,30
1362,6.889513907510737,11.86468058992075,2,1,2
1363,6.90079135398302,11.866073507875647,1,2,12
1364,6.912072916933505,11.867449904344321,2,1,25
1365,6.923358571868911,11.868809769170579,2,1,12
1366,6.934648294270078,11.87015309226088,1,1,27
1367,6.945942059592085,11.871479863584351,2,1,13
1368,6.957239843264304,11.8727900731728,1,2,34
1369,6.968541620690503,11.874083711120717,1,1,22
1370,6.979847367248912,11.875360767585299,2,2,15
1371,6.991157058292306,11.876621232786452,1,2,34
1372,7.002470669148107,11.877865097006799,2,1,6
1373,7.013788175118422,11.879092350591696,2,1,17
1374,7.025109551480178,11.880302983949242,1,1,19
1375,7.036434773485159,11.881496987550284,1,2,25
1376,7.047763816360116,11.882674351928415,1,2,8
1377,7.05909665530683,11.883835067680012,2,2,15
1378,7.070433265502216,11.884979125464216,1,1,31
1379,7.081773622098376,11.88610651600295,2,2,40
1380,7.093117700222713,11.887217230080939,1,2,17
1381,7.1044654749779825,11.88831125854569,1,2,40
1382,7.115816921442406,11.889388592307517,1,2,14
1383,7.12717201466972,11.890449222339555,2,2,23
1384,7.138530729689293,11.891493139677745,2,1,25
1385,7.149893041506177,11.892520335420855,1,2,12
1386,7.161258925101214,11.89353080073048,1,1,30
1387,7.172628355431102,11.894524526831054,1,2,36
1388,7.184001307428493,11.89550150500984,1,1,27
1389,7.195377756002067,11.896461726616955,2,2,14
1390,7.206757676036604,11.897405183065358,2,1,26
1391,7.218141042393098,11.898331865830862,2,1,2
1392,7.229527829908805,11.899241766452132,1,1,12
1393,7.240918013397359,11.9001348765307,1,1,5
1394,7.252311567648831,11.901011187730948,2,2,32
1395,7.263708467429817,11.901870691780132,2,2,9
1396,7.275108687483531,11.902713380468379,2,2,37
1397,7.28651220252989,11.903539245648673,1,1,16
1398,7.2979189872655805,11.904348279236872,2,1,38
1399,7.309329016364163,11.905140473211722,1,2,27
1400,7.320742264476136,11.90591581961482,1,1,21
1401,7.332158706229036,11.906674310550656,1,2,26
1402,7.3435783162275206,11.907415938186588,2,1,25
1403,7.35500106905344,11.908140694752843,2,2,20
1404,7.366426939265937,11.908848572542537,1,2,35
1405,7.377855901401516,11.909539563911654,1,1,27
1406,7.389287929974147,11.910213661279048,2,1,12
1407,7.400722999475326,11.910870857126454,2,2,23
1408,7.412161084374178,11.911511143998473,1,1,27
1409,7.42360215911754,11.912134514502583,2,2,10
1410,7.435046198130038,11.91274096130912,1,2,1
1411,7.446493175814175,11.913330477151296,2,1,14
1412,7.457943066550424,11.913903054825184,2,2,1
1413,7.469395844697293,11.914458687189708,2,1,26
1414,7.48085148459144,11.914997367166663,1,2,10
1415,7.492309960547726,11.915519087740687,1,1,2
1416,7.5037712468593245,11.916023841959271,1,1,8
1417,7.5152353177977975,11.916511622932754,2,1,25
1418,7.5267021476131815,11.916982423834312,1,2,29
1419,7.538171710534071,11.91743623789996,2,2,30
1420,7.549643980767711,11.917873058428537,1,2,9
1421,7.561118932500071,11.91829287878172,1,2,4
1422,7.572596539895951,11.918695692383993,1,2,2
1423,7.584076777099037,11.919081492722663,2,2,30
1424,7.595559618232023,11.919450273347836,2,2,4
1425,7.607045037396663,11.919802027872423,1,2,10
1426,7.6185330086738885,11.920136749972132,2,2,16
1427,7.630023506123859,11.920454433385443,2,1,19
1428,7.641516503786089,11.920755071913629,1,2,5
1429,7.6530119756795,11.92103865942073,2,2,10
1430,7.664509895802528,11.921305189833543,1,1,4
1431,7.6760102381331965,11.921554657141622,2,2,24
1432,7.687512976629214,11.921787055397267,1,2,32
1433,7.699018085228059,11.92200237871551,1,2,25
1434,7.710525537847053,11.922200621274108,1,1,2
1435,7.72203530838347,11.92238177731354,1,1,34
1436,7.733547370714602,11.922545841136982,2,1,35
1437,7.745061698697862,11.922692807110312,2,2,40
1438,7.756578266170863,11.922822669662093,2,1,15
1439,7.768097046951508,11.922935423283555,1,1,18
1440,7.779618014838072,11.92303106252859,2,1,14
1441,7.791141143609297,11.923109582013751,2,1,32
1442,7.802666407024472,11.92317097641822,2,1,24
1443,7.814193778823535,11.923215240483803,2,2,37
1444,7.82572323272713,11.923242369014925,2,2,30
1445,7.837254742436731,11.923252356878612,1,1,21
1446,7.848788281634708,11.923245199004466,1,2,21
1447,7.860323823984422,11.923220890384679,2,1,21
1448,7.871861343130301,11.923179426073988,2,2,30
1449,7.88340081269795,11.923120801189683,2,1,32
1450,7.894942206294211,11.923045010911578,2,1,20
1451,7.906485497507289,11.922952050482015,2,1,15
1452,7.918030659906794,11.922841915205822,1,1,16
1453,7.9295776670438665,11.922714600450327,2,1,13
1454,7.941126492451251,11.922570101645315,1,1,8
1455,7.952677109643373,11.922408414283026,1,2,8
1456,7.964229492116459,11.922229533918145,2,2,4
1457,7.975783613348587,11.922033456167775,2,2,23
1458,7.987339446799811,11.921820176711416,1,1,17
1459,7.998896965912209,11.921589691290958,1,2,34
1460,8.010456144110018,11.921341995710662,2,2,21
1461,8.02201695479969,11.921077085837139,2,1,12
1462,8.033579371369985,11.920794957599327,2,2,33
1463,8.045143367192072,11.920495606988487,2,1,30
1464,8.056708915619613,11.920179030058167,1,2,2
1465,8.068275989988836,11.919845222924192,2,2,4
1466,8.079844563618659,11.91949418176465,2,2,5
1467,8.091414609810741,11.919125902819859,1,1,35
1468,8.102986101849597,11.918740382392357,2,1,19
1469,8.114559013002669,11.918337616846877,2,2,24
1470,8.126133316520445,11.917917602610327,2,1,19
1471,8.137708985636504,11.917480336171772,2,2,26
1472,8.149285993567645,11.91702581408241,1,1,27
1473,8.160864313513956,11.916554032955549,1,2,36
1474,8.172443918658914,11.916064989466589,1,2,11
1475,8.184024782169462,11.915558680352994,2,1,34
1476,8.195606877196113,11.915035102414285,2,2,18
1477,8.207190176873024,11.914494252511988,2,1,32
1478,8.218774654318105,11.913936127569643,2,1,30
1479,8.230360282633095,11.913360724572756,1,1,17
1480,8.241947034903648,11.912768040568798,1,2,12
1481,8.253534884199448,11.912158072667152,2,1,6
1482,8.26512380357426,11.91153081803912,2,2,19
1483,8.276713766066063,11.910886273917875,2,2,26
1484,8.288304744697104,11.910224437598446,2,2,11
1485,8.299896712474007,11.909545306437694,2,2,21
1486,8.311489642387865,11.908848877854282,2,1,26
1487,8.32308350741432,11.90813514932865,1,2,12
1488,8.334678280513657,11.907404118402996,2,1,17
1489,8.346273934630903,11.90665578268123,1,2,2
1490,8.3578704426959,11.905890139828982,1,2,4
1491,8.369467777623422,11.905107187573535,2,1,22
1492,8.381065912313225,11.904306923703821,1,2,28
1493,8.392664819650198,11.903489346070396,1,2,24
1494,8.404264472504375,11.902654452585402,2,2,21
1495,8.41586484373111,11.901802241222537,2,2,38
1496,8.427465906171104,11.900932710017035,1,2,14
1497,8.439067632650524,11.900045857065638,2,2,4
1498,8.450669995981087,11.899141680526558,2,1,36
1499,8.462272968960157,11.898220178619448,2,1,2
1500,8.473876524370834,11.897281349625382,1,2,34
1501,8.485480634982036,11.896325191886824,1,1,3
1502,8.497085273548608,11.895351703807583,2,2,37
1503,8.50869041281139,11.8943608838528,2,1,10
1504,8.520296025497338,11.893352730548905,2,1,13
1505,8.531902084319578,11.892327242483592,2,1,39
1506,8.54350856197754,11.891284418305794,2,2,11
1507,8.555115431157011,11.890224256725629,1,2,1
1508,8.566722664530252,11.889146756514396,2,2,20
1509,8.578330234756077,11.888051916504516,1,1,14
1510,8.589938114479954,11.886939735589527,2,1,27
1511,8.601546276334087,11.885810212724024,1,2,9
1512,8.613154692937512,11.88466334692365,2,2,4
1513,8.624763336896185,11.883499137265035,2,2,32
1514,8.636372180803091,11.882317582885793,1,1,39
1515,8.64798119723831,11.881118682984466,1,1,36
1516,8.659590358769126,11.879902436820496,1,1,17
1517,8.671199637950116,11.878668843714195,1,1,26
1518,8.682809007323236,11.877417903046702,2,1,14
1519,8.694418439417932,11.876149614259951,1,1,17
1520,8.706027906751194,11.874863976856638,2,1,19
1521,8.717637381827698,11.873560990400183,2,2,24
1522,8.729246837139854,11.872240654514695,1,2,2
1523,8.740856245167926,11.870902968884932,1,1,27
1524,8.752465578380118,11.869547933256271,2,2,24
1525,8.764074809232651,11.86817554743466,1,2,39
1526,8.775683910169882,11.866785811286597,1,2,38
1527,8.787292853624376,11.865378724739072,2,1,34
1528,8.798901612017005,11.863954287779553,1,1,7
1529,8.810510157757047,11.862512500455923,1,2,24
1530,8.822118463242262,11.861053362876458,2,2,14
1531,8.833726500859006,11.85957687520979,2,1,27
1532,8.845334242982306,11.858083037684848,2,2,12
1533,8.856941661975963,11.856571850590846,2,2,26
1534,8.868548730192645,11.855043314277228,1,1,10
1535,8.880155419973967,11.853497429153617,1,1,40
1536,8.891761703650602,11.851934195689807,2,1,29
